wind_supply (MWh),wind_demand (MWh),wind_price (INR),solar_supply (MWh),solar_demand (MWh),solar_price (INR),biogas_supply (MWh),biogas_demand (MWh),biogas_price (INR)
44,55,5.414649697054408,81,39,2.5081253753825745,72,15,5.992115839415191
40,43,3.8543308425295453,37,82,3.177416523496473,19,15,5.6916968700725725
36,37,3.790217634250596,45,91,4.438471280977168,54,37,5.288550132593451
42,65,4.34217026867724,37,25,3.8579853937166324,53,6,5.348339115018462
76,59,3.599436584975938,52,31,4.044334462511817,64,37,5.682002383387511
77,36,4.80980706457028,102,33,4.219747526311349,27,67,4.351618940895964
33,24,3.6549920433234844,63,25,3.223688180157877,20,7,4.220417019519102
39,21,3.6160592541885617,47,29,2.631889240502473,63,37,4.44178960333158
49,87,4.4703738724176985,73,71,3.3213799126085344,10,30,5.489079669998045
38,29,5.415573272220203,44,34,3.8054128837689194,62,38,5.539465090654728
72,60,4.353591872126319,44,26,3.2415831603565257,42,56,4.056395583334475
75,75,4.212962317321102,52,47,3.396625022472308,16,31,4.1199554338040425
96,75,5.495913431004572,116,80,4.151007967782323,34,53,5.9631301858544745
42,65,4.563937921558367,94,43,2.572474249459601,78,51,4.984205778099543
81,52,4.250482813780497,115,62,3.169442051916227,58,25,5.071806865969767
52,26,4.271721626683203,100,71,3.4768260557613493,13,25,5.224364440445179
37,80,3.889918992067021,61,99,3.098374069733794,33,65,5.92888664456941
92,68,4.524446114895078,61,76,3.391658699136715,55,18,4.31900000304597
52,53,4.377710056336012,62,73,3.3035286804559036,79,24,5.266163799410603
51,53,4.041590592694827,72,95,4.347817886132315,21,9,4.151613749785161
80,44,3.8210801732035193,42,47,3.486245092946296,71,35,5.026889625332908
73,62,4.122477737335108,38,74,3.4526439160347806,71,66,4.880532239167637
36,45,4.517366655375459,91,41,3.008976191667975,71,16,4.536376280072393
38,39,3.616666544569603,86,72,2.592645650023563,67,60,4.881105433222567
89,82,3.807488057167912,77,26,3.0989562089518268,47,60,5.396515842206598
53,65,5.3953145339381905,72,93,2.554416360022775,77,16,5.681964368649384
44,27,4.585710702062678,96,86,4.153548499686325,26,30,5.569809492360898
87,77,3.6268986073200757,110,37,2.9085753281633284,19,34,5.169726617506252
93,56,4.8861755175391455,61,85,4.322387057894373,52,24,5.79395761279976
93,68,3.6236057401580695,102,35,4.271672092422756,42,39,5.3877010257933575
30,81,4.977748454092746,89,51,3.8293917524686267,46,55,5.676530746397299
35,70,4.999925443440054,30,59,4.225087362705359,37,18,4.796466040275454
80,33,4.802157951498505,86,42,4.255830070279494,55,59,5.396746558161299
99,60,4.9644090892387,113,92,4.052692766503318,11,40,4.1490111936379055
26,29,3.6759315620261157,98,85,3.5158558654698444,55,57,5.914275902036411
35,46,4.953561104710535,114,65,4.400092951649345,47,58,5.2586181461750865
35,63,3.7733766394477657,98,67,4.1354821216273265,47,67,5.7134152053376175
59,35,4.179011814543688,97,73,2.753970017710639,30,62,4.970796132405384
31,79,5.385490507001266,90,35,3.3398165825241084,32,31,4.061687115856035
54,84,4.50575095531828,37,91,3.579382373835593,42,6,4.984081706846134
40,41,5.434852864166028,118,75,3.5588290131535816,52,27,5.451576384460676
69,37,3.6778449177734753,36,76,3.259069586246773,77,39,4.130654292109641
62,61,4.455113199126361,66,67,3.5632805031042887,79,66,4.2006030932669285
36,26,3.6248046405537413,71,82,2.685984087623447,73,63,4.108605602083296
51,80,4.76042052479857,61,94,3.8104648724055656,73,68,4.239761152320711
60,19,3.657414002737033,46,53,3.4954843888877596,46,45,5.228682670708908
25,23,3.8507356050807546,57,55,4.075305953362221,32,37,5.748785365147982
46,34,4.017660620138561,99,52,3.8867753888790153,43,13,4.941847324218366
39,77,4.997487703328966,77,74,2.7255395875344868,43,53,5.617568412851897
44,86,3.8279242376361493,83,60,3.201419093341114,36,6,4.797162232092851
85,87,5.193264106586136,71,43,3.97249340515956,13,7,5.710541015543221
28,85,3.763807877661602,65,91,3.1737723853262683,78,27,4.3151204115700885
72,44,3.5704888981403125,95,36,3.633802066177784,72,23,5.147873397504997
80,30,4.290090837939336,60,48,4.4225390928132144,23,22,5.040330996366209
57,19,5.4588832839425905,94,89,2.6598412101780884,75,39,4.205676804746605
22,43,3.7206844555775547,32,45,2.88057841141118,37,58,4.476483194911818
89,61,3.703436888079258,42,50,3.4612188032335904,30,64,4.969239253010325
74,36,5.002333021591248,60,59,3.9768669013117117,19,13,5.543691956216582
20,71,4.124323387987131,58,82,3.1602226762363586,35,56,5.809538885454094
89,49,4.934563234451434,86,66,2.7349229661496466,44,54,5.471304309686987
64,74,3.9000211788867265,62,53,3.1315516618733374,43,16,4.5860286596460815
66,84,4.420143988396326,82,53,3.78886511176817,11,21,4.20556371017941
98,74,4.030579755497836,39,33,4.085095577706555,52,53,5.050436979626465
45,72,4.403056429758173,92,96,4.454025782573019,53,52,4.6887352563554865
33,17,5.038194185170608,102,26,4.022691396674147,53,31,5.126639491463629
73,48,5.024019880955324,94,99,3.4845173311756055,52,18,4.795887961940226
90,59,4.531544575347447,31,26,3.0852341117357795,61,59,4.758389409682048
65,64,5.356743687442102,31,42,4.355032767185101,14,17,5.823963078663972
50,16,4.027568204896548,98,93,3.568420648054001,28,7,5.335070438539779
78,29,3.980622702238466,103,81,3.877587215308968,39,68,5.3394123075004245
48,51,4.727612802350867,66,95,3.444880714835077,58,27,4.267441236881065
36,29,4.742594068433578,31,47,2.9842141251333656,72,43,4.779328561523028
33,74,3.593080079129948,90,43,3.5938768944003447,38,62,5.5255351996109
55,78,4.715555424773795,69,43,4.179808392151131,62,22,5.133896540468503
77,66,4.248872314698029,92,82,3.2666418558330816,37,58,4.920726718107775
43,37,4.994885050641118,54,73,3.8374530056532565,62,35,5.945519410552591
82,51,5.116211329090546,67,69,2.5847123085230406,26,68,4.272737671586275
44,55,4.604307639094073,66,52,4.373075154647813,33,46,4.321523129441307
78,71,3.50341006300453,111,99,4.439863079745512,74,41,5.126494039648195
51,39,4.772731620333284,56,74,3.2725892074691805,45,46,4.81035510213586
37,51,4.997762559331869,113,35,3.4967678269614266,41,33,4.96136737923454
56,54,3.9979665324630282,79,79,2.8211654038392178,78,7,5.095748813874651
45,60,4.429292002281578,63,33,2.892393432960536,35,22,4.25494035072066
28,74,5.431453246823576,73,38,3.7041372469111673,65,33,4.540242548226041
83,33,4.096231106788207,101,45,3.754008927881131,76,56,5.074311525087859
91,23,3.9463065020834813,33,72,3.183213864156051,42,46,4.387108330592522
39,83,3.92170958095602,81,82,3.248056375973036,48,56,5.67917926621818
73,19,4.617601668707993,84,93,3.512457059072531,67,40,5.566975729915935
49,40,5.399574202616013,102,33,4.379584819158405,21,12,5.136340418520531
72,33,4.717380258400709,41,91,2.7993132680882216,52,6,4.989853865753336
82,44,4.10664624047532,43,42,3.6030556225357406,22,55,5.859116645992188
30,62,4.777139556134908,64,36,2.616372284630451,14,19,5.50467437621989
50,30,4.749684595195575,35,40,3.4166981957828897,54,21,4.07625775123126
68,85,4.693850271459309,76,61,3.294424412667854,14,17,4.446765692313882
38,32,3.818852413776604,52,44,2.82839800605051,32,58,4.1459641023885725
31,70,4.769133598689988,97,44,2.8279910827294863,44,29,5.9893694085823395
34,35,4.360328905028999,94,39,3.4001927960181284,63,37,4.844381810055379
50,45,3.537184117246067,88,49,2.753189811099131,58,26,4.268392945781808
62,15,4.57952897429499,38,41,3.0895567545104345,79,48,4.716340168435376
56,17,5.478533490436835,87,36,2.6424367048472592,46,8,5.9598980524536795
98,39,4.199479181687967,77,66,3.0945874479304694,31,30,4.2860033849753965
48,22,5.431118436637316,92,63,3.567384922927994,17,5,4.713887173001162
45,79,3.692411483325189,38,80,3.987742009609419,66,14,4.5516015447365055
21,76,4.964900231734612,73,77,4.160813726213539,69,6,5.580433743536974
34,21,3.7286599893256707,75,95,3.1756849915627674,64,33,4.051012613889148
23,21,4.047143147110548,44,96,4.377593773332911,43,29,5.893429368706418
69,22,4.641681670644249,117,71,2.9812495745409064,50,64,5.737393451616681
57,33,4.685559387953498,82,49,2.661152720886416,37,17,4.728735767527246
42,31,5.050422634468342,77,74,4.350019331516548,40,44,5.802505022636874
78,25,4.730622814454879,101,57,3.579621125857925,30,38,4.8514676414106175
94,63,4.687229408761121,71,98,3.202758605750025,60,39,4.583844742455948
47,25,5.324706173978276,46,53,4.296221713028523,45,43,4.814010494870814
85,55,4.404321504418315,64,27,4.051491529734621,35,46,5.649996900491036
27,76,3.95053155739011,60,63,4.164887432933371,28,29,5.122260608636536
48,66,3.8235771700472605,33,28,3.084686898691364,15,18,4.434438658118529
30,80,4.299989193619,77,61,4.246970458602923,57,5,4.139372877926884
37,82,4.925505510387391,43,30,3.7995449662405205,24,43,5.213114045155787
74,89,3.585086969859802,54,34,3.9760317132590943,58,34,5.63682763734123
69,81,3.7581067730188122,75,36,3.124844353648406,27,9,5.711026477519299
33,54,3.7122269202072786,77,90,2.9900310308232227,74,66,5.64585405590242
93,19,4.670500306102918,69,27,3.3163630354902223,31,35,5.0268659639671185
28,36,3.9857293010625323,79,89,3.65042545642241,69,11,4.75543465663613
30,51,3.832518856602793,36,88,3.8319738238131693,45,33,5.950805270059369
82,25,4.685541439486045,89,59,3.495929103559572,19,55,5.844822012342759
95,58,5.022619830904759,64,48,3.89772845991813,29,55,5.504057091062915
86,67,4.164309832905329,92,71,3.9166631462923034,79,18,4.860144544137221
72,75,4.656409211353193,49,76,3.83214903813918,70,27,5.946931759693294
58,81,3.6962488263989206,45,58,3.002176935849431,68,47,4.74780609618373
97,27,5.37038206091514,51,49,3.3926569779668405,31,60,5.368965541407338
75,25,4.1737923706295454,65,93,4.031496423386519,77,25,4.588616299905532
47,25,5.495011386347002,48,53,4.27392289015128,13,34,5.671356358568219
94,21,5.457175511699564,31,88,3.50234225658206,38,44,5.720267295020045
58,31,5.0576468986716225,97,77,4.473581479431292,67,26,5.018241376822454
44,62,3.5401341908139337,36,82,2.8494253108508945,67,6,5.124349802031887
40,28,4.586949840768726,76,65,2.9487582133710384,63,27,5.897119305502745
29,77,3.673672840880023,78,75,3.421502613416071,37,66,4.28423933252757
62,78,5.2902760519230325,107,42,3.51748115711633,48,34,4.942771238136361
34,89,5.079272505294806,72,65,3.348954223669838,66,31,5.056846099369448
67,79,5.444680753191366,61,85,3.360793978612843,73,41,5.632885605766744
40,48,4.716765906299591,46,48,3.4745012474255494,39,20,5.555635558493312
79,23,4.544345608968676,43,71,3.140332763764249,59,24,5.2041374495767485
69,51,4.537947711888775,110,52,2.761886223192122,63,50,4.311186685510788
42,44,4.27289674890869,61,60,4.412217336696238,32,29,4.81240846280419
32,55,4.437380134458282,89,45,4.08997385654026,27,63,4.18241326391396
88,59,4.770825166270701,89,80,4.129806257856708,63,36,4.300703921337346
23,61,5.3658952151125545,81,93,3.229917801579163,37,21,4.453014017676427
97,21,4.691768676512062,95,50,3.3077686190650573,17,14,4.6673197322003315
91,28,5.214231884634734,33,78,4.37168652287726,41,21,4.880351479192543
28,62,5.2255598226050015,92,68,4.445826800870668,15,6,5.441339591271482
54,20,4.537665351696519,62,57,4.385241729332833,49,33,4.046364444009311
40,48,4.194939282995243,30,50,3.7852003641243246,60,8,5.743954791193174
77,60,4.779147746664162,93,46,2.9854318733953917,56,34,5.984160976602196
37,73,4.391754683829685,66,44,3.7099467001341706,79,65,5.928231455558144
91,84,3.662881734643866,107,26,3.678173207871451,77,62,4.849950187329863
62,22,4.255618200864867,99,65,4.316470320594912,16,38,4.798721058227157
25,38,5.48814427609865,36,78,3.1233372037020475,36,28,5.044650495382402
97,81,3.5970237400525744,53,81,2.901359860210164,75,29,5.329211296684321
86,18,4.8933338238018536,97,42,3.031614013816564,63,29,4.55518476919351
31,15,5.182377410142494,84,29,2.9862900859789985,23,34,5.309873954398653
31,48,4.7974518069507575,118,70,3.7967688380008404,31,59,4.618488067857672
85,23,4.63949646232658,32,99,4.124865970491388,78,28,5.321332979643342
21,77,4.915108833957515,52,45,3.2362264847668762,65,43,5.305386030326334
34,24,4.358685474599311,65,46,2.8528258611855755,69,6,4.00165818307716
42,24,3.6827234746177533,86,27,3.186183233181632,60,38,5.7424995513041095
48,64,5.424743508606763,77,33,3.593116744163548,25,20,4.3850976194269995
26,58,4.364601539968392,42,26,3.8289720755898538,15,52,5.985520061520763
47,62,4.830778474336035,90,52,3.5995973348114303,10,28,5.100080151310907
33,20,4.562620873778591,115,58,3.013460583432781,21,54,4.7730114164314354
63,38,3.609346143955109,118,77,4.336037561690916,33,6,4.183428140033511
49,72,5.405493201985077,53,83,3.3756252091567065,52,43,5.361966890447196
51,78,5.085074452228646,72,34,3.4179399472786187,43,63,4.719572341521193
89,70,3.7981957889387896,62,26,4.434770450833654,66,27,5.925952014909625
25,26,5.463297752576533,107,72,4.236734900888642,30,16,5.714544825963889
46,49,4.973802744343416,53,30,4.11253834254427,49,19,4.248825448712638
43,85,4.444643300856618,51,68,2.8653820322645585,42,64,4.915374125722606
53,20,4.722740113119146,81,78,4.176174617381863,42,68,4.88821799394766
59,79,3.713473364029195,116,95,3.410617282470328,37,6,5.417550852176625
66,74,4.620823020031222,35,60,2.918787563388407,74,68,4.54589575659807
98,82,3.647322144034119,48,32,4.481763932047256,55,40,5.672444613312161
94,43,4.589710514238604,105,34,2.844108520656608,42,17,5.88290447277593
43,52,4.605391377525571,119,57,4.343875251948696,78,6,5.10467923690276
84,36,5.248877570321488,58,43,2.501057067867116,75,9,5.85450405967193
37,22,4.950115000544588,93,42,3.3758361196446467,45,44,4.650721112354336
63,77,3.99910478443024,43,75,2.5597919756038294,63,68,4.63466552402479
95,27,5.276852284375714,110,47,4.324904283405843,59,43,5.446686706549973
76,41,4.646485329696011,59,25,2.75177806502837,60,39,4.888726960265037
47,32,4.7127589571480675,100,83,3.8461969477779165,61,61,4.5523097315409045
90,32,3.8379627384443564,50,27,3.7624407505638704,30,45,4.619279038503968
42,76,5.215547191938228,94,34,4.058136817333867,39,49,5.664727453010344
53,28,5.361930230033088,33,95,3.9937552905767135,24,38,5.293994769520892
30,25,5.049981298989817,75,73,2.564897716298224,18,23,5.582928929722936
54,31,5.381504905290012,37,80,3.2768012539018176,41,46,4.8255500696285285
61,65,4.104599808244692,47,40,3.145046132461589,32,21,5.877639561303161
47,28,5.2222383367255425,89,63,4.445770527162715,36,39,5.78141321566302
97,71,4.477786285727485,74,68,4.049786403931778,51,39,4.071578425562446
43,20,3.82783440588717,101,32,3.915919532044333,17,10,4.729882532693617
27,71,4.837601198066802,60,32,3.3843207734365457,20,56,4.147844212763557
72,18,4.868240541411758,57,69,4.281936665373602,30,47,4.475602141074908
91,25,4.07384902751338,93,35,2.533639307230521,53,27,5.851369016023854
23,88,3.55498666325514,66,49,2.9568773883984916,48,47,5.791840558411929
24,25,3.8996945181711267,96,41,3.8900256001899747,42,57,4.112192932160945
68,22,4.299555095347774,108,79,3.5167757028015316,76,38,4.0715508647687875
49,73,3.8351258221197373,97,80,3.567614551214268,64,39,5.291786649602738
91,35,3.8880598964792084,64,68,3.332689878878618,22,31,4.471694971443803
82,79,4.282781328764539,65,77,2.832916561568048,45,31,4.004444278314281
66,38,5.423573228617121,86,59,2.8324429654200594,35,68,5.665917425479529
45,44,5.028487030815297,99,63,3.0889624415831864,47,43,4.768557306059694
76,71,4.139496802453128,33,26,3.4366192836869827,32,64,4.83439454275009
56,87,5.403208137837097,78,49,4.148251667673097,17,27,4.218458659584277
26,31,4.791293584517465,68,62,3.3936640433036915,23,15,4.950487062556787
59,73,4.41089928928028,47,92,4.295590641889633,33,8,5.552432501197912
58,45,4.436600397910294,89,56,2.741033405828381,49,55,4.5992656919100785
81,78,4.321488935670784,115,65,3.043545953887836,34,42,5.655743964560852
97,62,3.9659841050918794,39,95,2.641047527591855,34,55,5.300446593283132
72,37,4.273264384427412,52,31,3.520051132020454,26,52,4.830209567769928
23,84,4.555792768086786,97,96,2.680064590385024,13,40,5.009290194006892
44,44,4.556054701460442,88,42,4.091368289778429,50,29,4.223537725238097
26,69,5.023473804425036,112,41,2.5795274139062716,69,9,5.787794418708597
47,21,4.217595714314705,119,83,3.450786851650598,52,27,5.7877129534439895
88,89,4.933596058607905,36,35,3.3412290189295097,63,18,4.764903070711748
86,26,4.656183677537369,42,75,2.9044657138828214,61,56,5.317907270020173
39,74,5.423690809053669,32,31,3.673707558253369,30,52,5.529236343850112
30,66,4.270569852067966,69,51,3.272196683552382,33,61,5.651406681997738
86,41,5.302432928521581,40,83,2.895933622065477,46,37,5.449339401178518
26,26,5.141285094596579,109,61,4.153125593889332,53,42,5.002274402694714
42,27,4.775328569178914,113,29,3.8213909823567427,14,69,5.395691845678602
80,86,4.809028933484234,80,86,2.5243057010866803,70,10,5.894843413289123
90,76,3.6692998692128214,116,96,3.5037293652897152,53,25,4.9428663208599595
53,43,5.4004492111868645,52,98,3.0426134075123006,15,31,4.1635256093492305
38,49,3.713872126991488,61,79,4.330224526706437,12,10,5.617175225637323
77,74,4.626466617487014,70,40,3.951161700141294,74,44,5.442511274164366
28,43,4.160141600898309,71,98,3.7232293939147603,40,29,4.593859782288474
67,45,4.359703956579704,67,80,2.678108162337378,64,66,5.176497548960624
60,75,4.720366021673634,96,75,4.361291829454986,54,50,4.145702616498298
67,16,5.3177027557646435,101,92,2.7884024887759296,64,52,4.958059058924593
64,47,4.415134247144603,107,70,3.4014932809186473,69,42,4.7980691672435904
44,86,5.475459110612882,101,85,3.862083142228249,40,65,4.501558038391501
97,76,4.685624130702999,104,57,3.4895380244846,48,21,4.307506979374498
44,73,3.821107885284349,71,79,4.264940071857005,57,52,4.687431825628764
38,54,3.8800185896625043,72,42,4.170682524195655,36,37,5.872250494782777
58,63,4.9322220711785025,62,36,2.770735699581432,25,22,5.027397569460023
98,46,3.6007955884867635,108,98,3.735272520365728,61,40,4.402266569124659
99,52,4.460683152444454,66,45,2.604406300576159,13,58,5.670859283583583
46,27,3.796438219607033,107,97,3.9411550122255696,51,7,4.538838199158974
93,68,4.36643727035569,119,50,3.9720418405573694,63,24,5.605450410571208
82,27,4.9998348441434395,86,45,3.188982299287165,18,35,4.033368507150674
87,53,4.417625856482868,93,46,4.0731876347299965,34,25,5.8467494258147426
38,37,3.826902217961854,93,79,3.805404901842045,67,38,5.069043824952601
47,28,4.003850740713284,89,70,3.50810145635615,27,61,5.52645652761843
97,31,4.235079177304365,81,65,3.4105451083063905,53,41,4.628438768036965
52,38,3.6391223669728294,101,29,2.718281009776498,58,5,5.692030682753652
29,72,4.668675272162243,97,68,3.5622079586334596,53,61,5.383306426951441
49,77,4.715067582556101,111,40,2.8121999037581507,47,59,4.094218339322867
41,48,3.624303854265135,56,59,3.812060925319723,74,35,4.081239244830361
22,65,4.304622642348324,88,29,3.6894279324922623,19,27,4.722067761637632
94,24,4.32800136576945,48,86,3.0810617739753345,72,52,4.1037576446663335
67,86,4.167639137105202,32,50,2.9939981593440392,55,24,4.086603674316393
21,35,4.6154794806622235,102,85,3.4521249830381944,11,11,4.755269632045313
95,51,4.191914980120224,68,75,3.5249758281159536,29,6,4.461653345424429
73,21,4.332818558955612,95,93,4.095850632365379,12,44,4.7016729771216275
25,27,5.095047094883212,102,80,3.1079160001290353,45,28,4.807005492985526
59,44,3.8242187108604027,85,74,3.3068452705812583,14,13,4.171361813631357
21,45,4.738229390606842,35,60,3.1865906797357826,29,47,5.211886206973346
92,19,4.511188803381691,57,48,3.2882336077711622,12,55,4.695777547179059
21,46,4.110143274958698,77,54,3.6341936826700927,12,54,5.5214900722451805
93,30,4.955069312980822,77,93,3.6149422476683157,79,26,5.982467844458997
74,87,4.6023767190822955,96,72,3.222684669699114,56,14,4.763065401037357
91,36,4.4547230539213905,83,46,3.7048705683181415,46,8,5.483889846081732
79,78,4.835338629542401,45,57,3.7320893645586075,17,34,4.590477435452357
25,58,5.104580615962721,64,93,3.553795663489103,10,26,5.622512624249464
38,54,5.445337580067152,104,74,3.404723414590552,54,45,5.366003492948742
46,51,4.758700736752747,116,47,2.6558732307371975,19,20,4.498430129131985
20,30,5.248879970800766,59,34,3.5825360950560365,77,60,4.921278192905044
52,57,3.5021830820459137,77,60,3.925399980973774,52,18,5.6123083867338135
59,77,4.560471385451782,98,41,2.930654289452457,50,56,5.418913909224424
51,29,3.929295097540396,37,77,4.05567033203221,21,18,4.063255232171975
88,58,3.6883849141662743,80,32,3.6728605707442483,17,51,4.00309084576898
36,23,4.563942034128784,39,68,2.9750419169563482,54,20,5.507713270976873
27,79,4.993653012298188,57,85,2.8259025448506847,10,47,4.90730289226231
76,58,4.32454504494876,65,30,2.9908029025975904,35,41,5.02297119259463
61,34,4.84021489868887,89,95,4.018172195970382,40,18,5.92929862502274
28,84,4.4794385076819,39,61,3.001023748851496,65,45,4.264431316002252
54,88,4.374171731918852,43,78,3.866447437199854,46,28,4.064430258843079
90,47,4.080513280871721,92,47,3.59163304789357,13,23,4.377942491907024
98,20,4.265187029002009,76,81,3.5936911183746294,53,16,5.4250795834935195
72,45,4.199591261588855,98,75,4.205198643531006,58,51,4.364333596750088
73,80,4.792374368029763,85,82,4.249454242694923,49,16,5.057296527398823
44,32,3.732037022558279,35,43,3.5738179012316023,77,7,5.711292705928056
86,42,3.685272737375612,48,51,2.6305811434308533,19,34,5.680758319402368
81,82,4.820025988416921,81,49,2.822369273552921,79,62,4.420553457814291
74,79,4.592596139757761,91,45,4.397334909717413,13,50,5.794382354431342
65,59,4.360400193485315,78,49,2.769375377813391,30,55,5.987662739766378
43,72,3.804885768815807,107,75,4.170703546811123,51,19,5.9480368573753495
65,61,4.322054223738623,40,95,3.5808136110243796,15,47,5.782382199274863
41,80,5.079463526640023,75,59,2.7280246224038374,20,26,4.126233095675267
30,66,5.279242471578514,98,94,4.33900741240665,21,13,5.254361177694078
67,50,4.905153139928441,74,74,4.356209963260823,40,43,4.879923424780507
27,15,3.6198243517617614,87,39,3.730723014957169,40,61,4.55859412692706
58,53,4.840819553202238,61,48,3.2777200889295095,52,11,4.631034477355392
54,89,3.9819711790925894,117,73,3.7149975542385505,67,6,5.8861619655299435
68,15,4.13050248605281,39,92,3.7555202708289555,59,58,5.904046520642003
65,89,3.891746415919969,42,31,3.7442765198339156,50,41,4.202521793736866
57,88,5.051511581240409,42,78,3.9668166089528683,45,32,4.40734023264949
27,28,4.797204245274558,65,62,2.634288904055052,53,63,5.8359352296997455
73,85,4.723670109198362,115,69,2.7050600291437026,75,50,5.22784989331126
56,37,4.835945219338552,102,33,3.0655570822520772,24,67,5.412584096508718
59,57,3.973544522807807,48,79,3.1993843966170097,43,39,4.6950250674452265
53,36,4.389288828650724,36,76,3.776060949735453,79,62,4.48260620646755
98,74,4.766507443097979,44,73,2.843750112504651,53,17,4.890961159173198
36,41,4.7731880552366,110,79,3.5820585141830303,42,10,4.681508884309621
52,70,5.0837037255102615,75,94,2.870679053043102,15,49,5.889068839376214
66,16,4.074207933376221,107,27,3.2109726039614777,49,9,4.329831474704139
71,53,5.040672243393645,77,92,4.370998089319338,15,42,5.983431644511859
99,65,4.380368961233872,95,62,4.2913987728932685,23,48,5.812910537061286
28,33,4.840345384117869,107,94,4.406207861225006,14,29,5.142306332966239
52,76,4.411438760130574,33,73,3.6828389215680994,54,19,4.684852087042845
79,85,5.397220339581887,32,32,3.5026004262099755,68,43,5.4472885467003795
96,81,3.858604529483289,32,69,4.1978296529383385,52,52,4.961328954442667
40,77,4.850010177164714,104,53,2.659329755310896,62,56,4.749871590157499
77,19,4.653070001536317,98,73,4.456898892838186,36,64,4.665046337562676
88,86,3.845462081895489,57,48,3.424744708393192,78,27,4.160350825638208
29,75,3.632012671623336,52,45,3.851572698286037,78,56,4.869360990104722
25,85,5.098288777943328,59,47,3.9569398318824938,57,26,4.495678115642048
32,21,3.8149026672925306,91,52,3.7576796945354336,34,29,4.0389668585113565
84,64,3.873013365571552,116,56,4.283050318646334,17,59,4.466604562351417
39,60,5.456868447978079,80,46,3.0763225771216804,41,68,4.469532367012261
76,86,4.934521702953262,70,86,3.564616347567889,70,69,4.604452139916687
65,88,4.000973683202445,115,91,3.360610659430394,10,8,5.890715313146198
27,28,4.681897920303203,93,97,3.908257648759431,40,56,5.799298661024814
29,87,4.568223676805027,72,30,3.2902303452685873,24,36,4.0640333947918155
92,83,5.188946535027695,105,89,4.285720474921448,79,57,4.4763641831283225
86,79,4.9586414956652485,87,46,3.4808602714046653,25,30,4.8845159271537595
30,79,5.163442250986371,88,75,3.572016213804397,66,39,4.5555636876128265
31,71,3.9230131759547247,69,92,3.486786535692718,20,18,4.790484603146442
29,76,4.78043840873401,75,81,3.7452723936792482,27,38,5.6612358141780685
44,34,3.5804817168367604,91,96,3.5208030309783487,54,64,5.138562519045925
68,89,3.6378812245584404,78,79,4.374836197303328,29,29,4.838601130311518
68,40,4.9270540654091945,108,66,2.76224481599208,23,58,4.971686006233252
30,58,3.5488402052878625,52,76,2.5268546977347657,36,31,4.549425454477509
81,81,4.659530017801019,73,85,3.543572661757807,18,25,4.420012714012074
55,84,5.18081019688906,73,43,4.0292616279395554,22,52,4.424771080408468
58,76,4.259883616836057,48,25,3.796391558277406,54,39,5.5972241400883735
72,59,3.589680873679826,73,65,4.425468302922768,17,56,4.386898406866094
97,25,4.927694899257453,40,87,2.8645540211962057,65,30,5.822334553814873
75,86,5.359372904928302,89,72,3.887965134221779,16,19,4.898705724644247
20,88,4.934342784116536,67,56,4.1317357030732245,24,9,5.066939195133373
75,48,4.656894486005551,32,74,4.324127917479225,65,37,5.221949325899804
23,60,3.96005765975812,45,38,3.5571029217865133,65,29,4.612492927725775
49,46,3.530751248088994,38,41,3.2262127363557687,46,56,5.791123359395646
31,89,4.889344216958106,70,54,4.410722465609783,73,48,5.21664354001191
54,19,3.9620523516885857,67,75,4.082942245715274,26,24,5.7990048312395635
96,77,5.216325354364715,98,86,3.441687869653474,30,60,5.015001604625698
71,43,4.432728237665223,94,48,3.802332117853666,61,12,4.077933817987278
50,62,4.5612711647449125,64,87,3.057153761215032,42,68,4.062295206149738
87,30,5.007873088532733,64,38,3.729683747863576,21,33,4.615383444288197
71,39,5.058861215606687,105,58,3.5800594089600604,55,52,5.694653026769418
99,86,4.7853016661611365,114,83,2.578450648025699,79,23,4.532891512630409
26,43,5.376863630825486,77,89,4.23149566475198,66,13,4.968874021390996
41,66,5.464596872640839,37,57,3.4803844980497445,29,19,4.4030823277217195
94,60,5.393770888749234,56,82,3.459473148621833,77,67,5.500109772446573
75,39,5.1483583706878875,38,42,3.066859724848185,53,42,5.339499000280483
77,37,4.911250440488503,59,36,2.892775201567941,39,51,5.804999454334925
83,48,4.826651715763335,43,98,3.082743645917433,34,17,4.710138264305723
31,81,3.707500353841068,52,90,3.799961003090855,40,50,5.969782563151037
26,48,4.042968693638225,58,26,2.695298462413129,11,40,5.755336022953882
74,46,3.511376447058754,55,94,3.165728747765539,63,14,4.896883748422276
81,43,3.7748197404679837,115,52,4.457480606408962,23,59,5.720550206585638
92,23,4.3784589543383765,44,66,3.04305715136542,32,27,4.849648263490241
96,80,3.7930731015781465,102,27,4.433310030405237,78,27,5.575022106293869
74,71,5.303326829353516,119,72,2.7096215354189095,61,48,4.720141923203316
55,53,5.111398370670564,110,37,4.0879703006579255,59,9,4.510634714017367
43,21,3.6432238241790365,102,81,3.3794763438635007,42,8,5.475227051251769
63,83,3.997827430934532,96,27,2.8896338770015446,18,34,5.929200751513937
36,22,5.138143769223017,45,87,4.074844981258711,17,56,5.452881462461856
21,32,5.106092253119747,42,62,2.5139615827839714,16,17,5.952861083947257
32,63,5.390901100235578,119,83,3.194280413756936,30,22,5.841067048982854
50,30,5.4950955232347205,110,52,3.709714664338496,62,36,4.8525897989813345
47,35,5.452540126482244,53,50,2.96194049167267,24,37,5.0100526706023905
